"FieldID","Column","Row2","ID2","Easting","Northing","Year","SampleID","Crop","GrainWeightWet","Strip","Field","StripMean","RelativeYield"
"CookEast",23,"K",263,493892.3054,5180904.017,2008,NA,"W W",513.7795276,6,"B",411.300149985714,1.24915959213204
"CookEast",21,"J",239,493858.4356,5180848.088,2008,NA,"W W",488.6811024,6,"B",411.300149985714,1.18813742814578
"CookEast",17,"C",57,493704.7095,5180646.296,2008,NA,"W W",474.4094488,6,"B",411.300149985714,1.15343855045148
"CookEast",17,"D",82,493711.3842,5180678.07,2008,NA,"W W",437.992126,6,"B",411.300149985714,1.06489658711579
"CookEast",20,"G",163,493797.585,5180766.989,2008,NA,"W W",428.1496063,6,"B",411.300149985714,1.04096632669565
"CookEast",15,"B",32,493660.2348,5180602.783,2008,NA,"W W",416.3385827,6,"B",411.300149985714,1.01225001428874
"CookEast",19,"G",162,493767.497,5180765.435,2008,NA,"W W",415.3543307,6,"B",411.300149985714,1.00985698817379
"CookEast",24,"M",312,493946.5799,5180965.797,2008,NA,"W W",407.9724409,6,"B",411.300149985714,0.9919092927979
"CookEast",23,"L",286,493913.2534,5180935.777,2008,NA,"W W",402.0669291,6,"B",411.300149985714,0.977551136594443
"CookEast",17,"E",109,493725.5766,5180706.699,2008,NA,"W W",401.5748031,6,"B",411.300149985714,0.976354623536967
"CookEast",23,"M",311,493917.4077,5180967.554,2008,NA,"W W",397.1456693,6,"B",411.300149985714,0.96558600650594
"CookEast",16,"A",12,493668.4667,5180579.114,2008,NA,"W W",343.996063,6,"B",411.300149985714,0.836362600431699
"CookEast",19,"F",137,493782.1431,5180736.366,2008,NA,"W W",318.4055118,6,"B",411.300149985714,0.774143923387967
"CookEast",24,"N",337,493945.4502,5180995.306,2008,NA,"W W",275.5905512,6,"B",411.300149985714,0.670047290791341
"CookEast",22,"J",240,493884.7605,5180880.618,2008,NA,"W W",253.9370079,6,"B",411.300149985714,0.61740071796429
"CookEast",16,"B",33,493692.1523,5180610.417,2008,NA,"W W",248.0314961,6,"B",411.300149985714,0.603042561760833
"CookEast",15,"A",11,493638.3683,5180571.025,2008,NA,"W W",244.0944882,6,"B",411.300149985714,0.593470457544152
"CookEast",25,"N",338,493977.9553,5180985.889,2008,NA,"G B",189,1,"C",189,1
"CookEast",24,"J",242,493955.0929,5180868.172,2008,NA,"G B",252,2,"C",153.448355717647,1.64224633637452
"CookEast",18,"B",35,493755.9527,5180592.46,2008,NA,"G B",184.5,2,"C",153.448355717647,1.20235892484563
"CookEast",20,"D",85,493807.105,5180671.637,2008,NA,"G B",184.5,2,"C",153.448355717647,1.20235892484563
"CookEast",19,"C",59,493770.7974,5180636.942,2008,NA,"G B",184,2,"C",153.448355717647,1.19910049957505
"CookEast",26,"M",314,494013.119,5180956.012,2008,NA,"G B",181,2,"C",153.448355717647,1.17954994795154
"CookEast",25,"L",288,493979.787,5180920.051,2008,NA,"G B",176.5,2,"C",153.448355717647,1.15022412051628
"CookEast",24,"I",217,493927.1984,5180836.419,2008,NA,"G B",174.5,2,"C",153.448355717647,1.13719041943394
"CookEast",20,"E",112,493818.5884,5180703.406,2008,NA,"G B",171.5,2,"C",153.448355717647,1.11763986781044
"CookEast",26,"K",266,493988.0177,5180892.475,2008,NA,"G B",170.5,2,"C",153.448355717647,1.11112301726927
"CookEast",19,"B",36,493785.6022,5180609.693,2008,NA,"G B",151,2,"C",153.448355717647,0.984044431716478
"CookEast",23,"G",166,493893.3211,5180776.892,2008,NA,"G B",150.5,2,"C",153.448355717647,0.980786006445894
"CookEast",21,"F",139,493847.7654,5180719.155,2008,NA,"G B",128,2,"C",153.448355717647,0.834156869269598
"CookEast",22,"F",140,493879.7041,5180748.348,2008,NA,"G B",123.5,2,"C",153.448355717647,0.804831041834338
"CookEast",20,"C",60,493800.4308,5180639.863,2008,NA,"G B",120.5,2,"C",153.448355717647,0.785280490210832
"CookEast",25,"K",265,493957.4741,5180890.263,2008,NA,"G B",34,2,"C",153.448355717647,0.221572918399737
"CookEast",26,"L",289,494008.9652,5180924.235,2008,NA,"G B",11,2,"C",153.448355717647,0.071685355952856
"CookEast",27,"M",315,494042.7511,5180958.356,2008,NA,"S B",211.1220472,2,"C",153.448355717647,1.37585082754797
"CookEast",26,"J",244,494016.1704,5180863.394,2008,NA,"S B",459.1535433,3,"C",322.601533363158,1.42328382172667
"CookEast",25,"J",243,493986.9922,5180859.362,2008,NA,"S B",428.1496063,3,"C",322.601533363158,1.32717784021821
"CookEast",22,"C",62,493862.4421,5180655.297,2008,NA,"S B",422.7362205,3,"C",322.601533363158,1.31039743082721
"CookEast",19,"A",14,493768.2885,5180574.293,2008,NA,"S B",414.8622047,3,"C",322.601533363158,1.28598956234031
"CookEast",22,"D",87,493870.9368,5180684.795,2008,NA,"S B",411.9094488,3,"C",322.601533363158,1.27683661173522
"CookEast",27,"L",290,494040.8736,5180924.759,2008,NA,"S B",405.019685,3,"C",322.601533363158,1.25547972688667
"CookEast",26,"I",219,493991.0075,5180828.91,2008,NA,"S B",387.7952756,3,"C",322.601533363158,1.2020875150753
"CookEast",27,"K",267,494019.9263,5180892.999,2008,NA,"S B",376.476378,3,"C",322.601533363158,1.16700120447411
"CookEast",21,"D",86,493838.9978,5180655.602,2008,NA,"S B",370.0787402,3,"C",322.601533363158,1.14716981144475
"CookEast",25,"I",218,493959.0978,5180827.609,2008,NA,"S B",368.6023622,3,"C",322.601533363158,1.14259333598721
"CookEast",24,"H",193,493942.3571,5180804.623,2008,NA,"S B",366.6338583,3,"C",322.601533363158,1.13649136902048
"CookEast",21,"E",113,493851.8467,5180685.551,2008,NA,"S B",311.515748,3,"C",322.601533363158,0.965636290542121
"CookEast",20,"A",15,493797.9223,5180576.303,2008,NA,"S B",243.6023622,3,"C",322.601533363158,0.755118426315019
"CookEast",23,"F",141,493911.6096,5180745.093,2008,NA,"S B",236.7125984,3,"C",322.601533363158,0.733761541466477
"CookEast",28,"M",316,494076.9279,5180949.503,2008,NA,"S B",206.2007874,3,"C",322.601533363158,0.639181051777198
"CookEast",24,"G",167,493925.2257,5180772.86,2008,NA,"S B",200.2952756,3,"C",322.601533363158,0.620875150567013
"CookEast",22,"E",114,493882.4199,5180716.564,2008,NA,"S B",182.5787402,3,"C",322.601533363158,0.56595744693646
"CookEast",20,"B",37,493819.788,5180608.062,2008,NA,"S B",181.1023622,3,"C",322.601533363158,0.561380971478924
"CookEast",21,"C",61,493832.3237,5180623.828,2008,NA,"S B",156.003937,3,"C",322.601533363158,0.48358089118065
"CookEast",28,"K",268,494051.8273,5180885.966,2008,NA,"W B",560.5314961,4,"C",381.589020111111,1.46894031682773
"CookEast",23,"C",63,493896.169,5180649.766,2008,NA,"W B",494.0944882,4,"C",381.589020111111,1.29483413347724
"CookEast",29,"L",292,494104.7002,5180935.919,2008,NA,"W B",482.7755906,4,"C",381.589020111111,1.26517159864669
"CookEast",27,"I",220,494022.9164,5180829.434,2008,NA,"W B",453.2480315,4,"C",381.589020111111,1.18779107262579
"CookEast",27,"J",245,494050.8104,5180861.187,2008,NA,"W B",439.4685039,4,"C",381.589020111111,1.15168016043029
"CookEast",26,"H",195,494006.1665,5180797.114,2008,NA,"W B",423.7204724,4,"C",381.589020111111,1.11041054660488
"CookEast",23,"D",88,493902.8426,5180681.54,2008,NA,"W B",405.511811,4,"C",381.589020111111,1.06269255567658
"CookEast",25,"H",194,493976.0776,5180793.536,2008,NA,"W B",405.019685,4,"C",381.589020111111,1.06140288020359
"CookEast",22,"A",16,493861.7552,5180589.461,2008,NA,"W B",397.1456693,4,"C",381.589020111111,1.04076807342192
"CookEast",28,"L",291,494072.7745,5180917.726,2008,NA,"W B",367.6181102,4,"C",381.589020111111,0.963387547401015
"CookEast",25,"G",168,493957.1254,5180764.049,2008,NA,"W B",346.4566929,4,"C",381.589020111111,0.907931503896833
"CookEast",21,"B",38,493851.6811,5180592.027,2008,NA,"W B",333.6614173,4,"C",381.589020111111,0.874399942647313
"CookEast",26,"G",169,493989.0354,5180765.35,2008,NA,"W B",329.2322835,4,"C",381.589020111111,0.862792863914518
"CookEast",22,"B",39,493883.6204,5180621.22,2008,NA,"W B",320.8661417,4,"C",381.589020111111,0.840868381397793
"CookEast",24,"F",142,493943.5143,5180741.06,2008,NA,"W B",298.7204724,4,"C",381.589020111111,0.782832986947629
"CookEast",23,"E",115,493915.6912,5180711.488,2008,NA,"W B",296.7519685,4,"C",381.589020111111,0.777674285317727
"CookEast",24,"E",116,493946.2304,5180709.276,2008,NA,"W B",282.9724409,4,"C",381.589020111111,0.741563373122225
"CookEast",29,"K",269,494083.7533,5180904.159,2008,NA,"W B",230.8070866,4,"C",381.589020111111,0.604857777440225
"CookEast",23,"A",17,493893.6615,5180586.206,2008,NA,"S C",270.6692913,5,"C",158.495324789375,1.7077430621988
"CookEast",29,"I",222,494086.744,5180840.594,2008,NA,"S C",215.5511811,5,"C",158.495324789375,1.35998447516636
"CookEast",29,"J",247,494114.6377,5180872.347,2008,NA,"S C",210.6299213,5,"C",158.495324789375,1.32893460157205
"CookEast",28,"J",246,494082.7116,5180854.155,2008,NA,"S C",199.3110236,5,"C",158.495324789375,1.25751989129563
"CookEast",28,"I",221,494054.8177,5180822.401,2008,NA,"S C",196.3582677,5,"C",158.495324789375,1.23888996701285
"CookEast",25,"D",90,493966.648,5180668.696,2008,NA,"S C",186.023622,5,"C",158.495324789375,1.17368523170767
"CookEast",30,"K",270,494115.6366,5180879.014,2008,NA,"S C",173.7204724,5,"C",158.495324789375,1.09606054709095
"CookEast",25,"E",117,493978.1305,5180700.466,2008,NA,"S C",161.4173228,5,"C",158.495324789375,1.01843586247423
"CookEast",27,"H",196,494038.0756,5180797.638,2008,NA,"S C",148.6220472,5,"C",158.495324789375,0.937706190371889
"CookEast",24,"D",89,493935.2029,5180676.141,2008,NA,"S C",139.2716535,5,"C",158.495324789375,0.878711430037943
"CookEast",24,"C",64,493928.0742,5180645.733,2008,NA,"S C",134.3503937,5,"C",158.495324789375,0.847661556443629
"CookEast",26,"F",144,494007.3245,5180733.551,2008,NA,"S C",122.0472441,5,"C",158.495324789375,0.770036871826907
"CookEast",25,"F",143,493976.78,5180731.339,2008,NA,"S C",121.5551181,5,"C",158.495324789375,0.766931884341289
"CookEast",30,"L",293,494136.5834,5180910.774,2008,NA,"S C",116.6338583,5,"C",158.495324789375,0.735882010746974
"CookEast",27,"G",170,494020.9446,5180765.874,2008,NA,"S C",115.6496063,5,"C",158.495324789375,0.729672035775738
"CookEast",23,"B",40,493915.5266,5180617.965,2008,NA,"S C",24.11417323,5,"C",158.495324789375,0.152144381937104
"CookEast",30,"J",248,494145.1556,5180849.023,2008,NA,"S P",278.5,6,"C",166.769230769231,1.66997232472325
"CookEast",26,"E",118,494010.0409,5180701.767,2008,NA,"S P",211,6,"C",166.769230769231,1.26522140221402
"CookEast",26,"C",66,493989.6092,5180640.5,2008,NA,"S P",206,6,"C",166.769230769231,1.23523985239852
"CookEast",26,"D",91,493998.5585,5180669.998,2008,NA,"S P",202.5,6,"C",166.769230769231,1.21425276752768
"CookEast",30,"I",223,494118.6277,5180815.449,2008,NA,"S P",198,6,"C",166.769230769231,1.18726937269373
"CookEast",25,"C",65,493959.9746,5180636.922,2008,NA,"S P",196.5,6,"C",166.769230769231,1.17827490774908
"CookEast",24,"B",41,493947.432,5180613.932,2008,NA,"S P",185.5,6,"C",166.769230769231,1.11231549815498
"CookEast",27,"F",145,494039.2338,5180734.075,2008,NA,"S P",163.5,6,"C",166.769230769231,0.98039667896679
"CookEast",29,"H",198,494101.9036,5180808.798,2008,NA,"S P",135,6,"C",166.769230769231,0.80950184501845
"CookEast",28,"H",197,494069.9771,5180790.605,2008,NA,"S P",110.5,6,"C",166.769230769231,0.662592250922509
"CookEast",28,"G",171,494052.8464,5180758.841,2008,NA,"S P",108.5,6,"C",166.769230769231,0.65059963099631
"CookEast",29,"G",172,494084.773,5180777.034,2008,NA,"S P",95,6,"C",166.769230769231,0.569649446494465
"CookEast",31,"K",271,494147.5581,5180892.762,2008,NA,"S P",77.5,6,"C",166.769230769231,0.464714022140221
"CookEast",27,"D",92,494030.4682,5180670.521,2008,NA,"S P",230,7,"C",164.666666666667,1.39676113360324
"CookEast",27,"C",67,494023.7952,5180638.747,2008,NA,"S P",207,7,"C",164.666666666667,1.25708502024292
"CookEast",30,"H",199,494133.7875,5180783.653,2008,NA,"S P",205,7,"C",164.666666666667,1.24493927125506
"CookEast",31,"I",224,494150.5495,5180829.197,2008,NA,"S P",194,7,"C",164.666666666667,1.17813765182186
"CookEast",27,"E",119,494044.2265,5180700.47,2008,NA,"S P",188,7,"C",164.666666666667,1.1417004048583
"CookEast",28,"E",120,494073.8525,5180695.259,2008,NA,"S P",170.5,7,"C",164.666666666667,1.03542510121457
"CookEast",30,"G",173,494116.657,5180751.889,2008,NA,"S P",132,7,"C",164.666666666667,0.801619433198381
"CookEast",29,"F",147,494103.0625,5180745.235,2008,NA,"S P",108.5,7,"C",164.666666666667,0.658906882591093
"CookEast",28,"F",146,494071.1357,5180727.042,2008,NA,"S P",47,7,"C",164.666666666667,0.285425101214575
"CookEast",31,"G",174,494148.5791,5180765.637,2008,NA,"S C",186.515748,8,"C",140.157480304,1.33075842684564
"CookEast",28,"D",93,494062.3704,5180663.489,2008,NA,"S C",166.3385827,8,"C",140.157480304,1.18679775306472
"CookEast",30,"F",148,494134.9467,5180720.09,2008,NA,"S C",157.9724409,8,"C",140.157480304,1.12710674134095
"CookEast",29,"D",94,494094.2976,5180681.682,2008,NA,"S C",125,8,"C",140.157480304,0.891853932654015
"CookEast",29,"E",121,494105.7794,5180713.451,2008,NA,"S C",64.96062992,8,"C",140.157480304,0.463483146094672
